train_acc_hist,train_loss_hist,valid_acc_hist,valid_loss_hist
0,0.0,1.0,0.0,1.0
1,0.707396924495697,0.1905820739786548,0.6870842576026917,0.2021608501788079
2,0.7408777475357056,0.1738547637184257,0.6985795497894287,0.1973992067778442
3,0.7437034249305725,0.1722253605443512,0.6953794360160828,0.1986867206592124
4,0.7481814622879028,0.1696607795583853,0.6955230832099915,0.1985578202449315
5,0.7516804933547974,0.1677203509640704,0.6935656070709229,0.1994143751752635
6,0.7535406351089478,0.1666132815907122,0.6930981874465942,0.1996467324694612
7,0.7548913955688477,0.1658177073729049,0.6946320533752441,0.1992461314765108
8,0.7560018301010132,0.1651954606798387,0.6955086588859558,0.1986330784234469
9,0.7560549378395081,0.1651053521636344,0.6939992308616638,0.199578574938763
10,0.7577561140060425,0.164210054963635,0.6953468322753906,0.1990145536260708
11,0.7589070796966553,0.1634845572551526,0.6941537261009216,0.1993773662937868
12,0.7595852017402649,0.1631031920295876,0.6959678530693054,0.1986311240346623
13,0.7602410912513733,0.1627063813100566,0.6966572403907776,0.1982736858720934
14,0.7609060406684875,0.1623149008241584,0.6968711018562317,0.1979807906360264
15,0.7614877820014954,0.161978780652777,0.6930007338523865,0.1996076852475342
16,0.7618701457977295,0.1617372236603318,0.6937561631202698,0.1993518215976079
17,0.7617530822753906,0.1618808756767037,0.6933090686798096,0.2003793686282339
18,0.7512088418006897,0.1681673477421771,0.6830382347106934,0.2042804858932738
19,0.7393186092376709,0.1751977788858739,0.6792488694190979,0.2076808170245343
20,0.7340917587280273,0.1779486519623905,0.6743046045303345,0.2092729172678001
21,0.7322342395782471,0.1788757209943675,0.6723393797874451,0.2100079361014875
22,0.7430589199066162,0.1727526378246539,0.6739093661308289,0.2100405952671179
23,0.7506637573242188,0.1684212703308038,0.6801546812057495,0.2062330629895715
24,0.756266176700592,0.1651603397729169,0.6822250485420227,0.2057364875064361
25,0.7604222297668457,0.1627000403748508,0.685899555683136,0.2039753395037569
26,0.7588593363761902,0.1636892749746158,0.686716616153717,0.2036955638428221
27,0.7559991478919983,0.1653823340717848,0.6864673495292664,0.2027958259424742
28,0.7512596249580383,0.1681191373167246,0.6782504320144653,0.2072460251465301
29,0.745133101940155,0.1717296076995978,0.6743123531341553,0.2100910984095036
30,0.7511134743690491,0.1682361066258076,0.6725673079490662,0.2088852409031184
31,0.7570078372955322,0.1647702549269235,0.6762649416923523,0.2081294117766452
32,0.7608690857887268,0.1624939221984112,0.6868807673454285,0.2030811700243329
33,0.7641143798828125,0.1605430440359029,0.6899921298027039,0.2017700276438481
34,0.7627782821655273,0.1613997693894886,0.6864202618598938,0.2036544263086082
35,0.7594501376152039,0.1633576755232716,0.6877074241638184,0.2027508312680588
36,0.7550632953643799,0.1659758522632121,0.6842871904373169,0.2040734844057368
37,0.7488370537757874,0.1696527294619021,0.6816690564155579,0.2056187034829666
38,0.7547121047973633,0.1662578413247156,0.6765211820602417,0.208358788637923
39,0.7592324018478394,0.1634826310347545,0.6853950023651123,0.2037115765822007
40,0.7630180716514587,0.1612316503612064,0.6853464245796204,0.2039053812507689
41,0.7659615278244019,0.1594889816255775,0.6887920498847961,0.2021596423543459
42,0.7643292546272278,0.1604743047871818,0.6803997755050659,0.2065508169009589
43,0.7612380981445312,0.1623192266701699,0.6869518160820007,0.202783838470377
44,0.7570855617523193,0.1647635840127522,0.6791099309921265,0.2057908697947629
45,0.7510976791381836,0.1683641363477641,0.6732829213142395,0.2102980988475006
46,0.7562965154647827,0.1653323789736105,0.682289719581604,0.206167129076579
47,0.7606980204582214,0.1626663457674067,0.6840021014213562,0.2040828896749868
48,0.7640048861503601,0.1606705171924799,0.684445858001709,0.2038212256973188
49,0.7667801976203918,0.1589816422359456,0.6877666115760803,0.2025266668145132
50,0.7650860548019409,0.1599725654391495,0.6784416437149048,0.2068243695324973
51,0.7623168230056763,0.1616704684824514,0.6846739053726196,0.2039241821150477
52,0.7575395107269287,0.1645461639365991,0.6785909533500671,0.2067473269030221
53,0.7526968717575073,0.1674317659519901,0.682521641254425,0.2055296824351183
54,0.7572677731513977,0.1648025541417371,0.681498110294342,0.2050219333762354
55,0.7617392539978027,0.1620839354562219,0.6779810786247253,0.2079767276927967
56,0.7648493647575378,0.1601368532304751,0.6831870079040527,0.2048533392210862
57,0.7674379348754883,0.158576804045415,0.690490186214447,0.2015211275879628
58,0.7659950256347656,0.15950358599158707,0.6842464804649353,0.20437206650619905
59,0.7629784941673279,0.16128352220664566,0.6875700354576111,0.20248748828244653
60,0.7591603398323059,0.1636488200178504,0.6841877102851868,0.2045489147282422
61,0.7538657188415527,0.16682579934951874,0.6691172122955322,0.21418084494838774
62,0.7550925612449646,0.16612211176002545,0.6806595921516418,0.20548590625356594
63,0.7596724033355713,0.16336508621451581,0.6804385185241699,0.20620116031622002
64,0.7646244764328003,0.16037976917063954,0.681627094745636,0.20587109342771048
65,0.7674338221549988,0.15862874084706566,0.6841076016426086,0.20425873104678957
66,0.7660368084907532,0.15946429724036829,0.6851438879966736,0.20358594396258287
